Date,ETF,target
2017-07-24,EFA,0.0013550499844135
2017-07-25,SPY,4.037399474455395e-05
2017-07-25,MTUM,0.0002168851035231
2017-07-25,VLUE,-0.0023941380410294
2017-07-25,USMV,0.0006039288229296
2017-07-25,EFA,0.0061502302168755
2017-07-26,SPY,-0.0009301351088483
2017-07-26,MTUM,-0.0056515353049662
2017-07-26,VLUE,-0.0011989084704129
2017-07-26,USMV,0.0022112610794742
2017-07-26,EFA,-0.0022456398853443
2017-07-27,SPY,-0.0011736507396088
2017-07-27,MTUM,0.0001088573573767
2017-07-27,VLUE,0.0
2017-07-27,USMV,-0.0004017480322128
2017-07-27,EFA,0.0010485597435295
2017-07-28,SPY,-0.0005672769324075
2017-07-28,MTUM,0.0023946833735375
2017-07-28,VLUE,0.0002663951499492
2017-07-28,USMV,0.0028082375711884
2017-07-28,EFA,0.0020938976481191
2017-07-31,SPY,0.0022265091503121
2017-07-31,MTUM,0.0030397389414855
2017-07-31,VLUE,0.0023965565423289
2017-07-31,USMV,0.0012013837379374
